Edad,Estrato,Carrera,Genero,Coctel_ID,Calificacion
25,1,arquitectura,femenino,12067,3
22,4,sistemas,femenino,12798,3
23,3,arquitectura,masculino,17230,4
20,2,diseño,femenino,178346,3
25,2,sistemas,masculino,12418,4
29,5,administracion,femenino,12784,4
26,6,medicina,masculino,17249,5
23,4,ingenieria,femenino,12196,4
21,1,derecho,masculino,11239,4
30,6,administracion,femenino,13128,2
28,4,sistemas,masculino,16047,5
18,2,diseño,masculino,13198,5
25,5,arquitectura,masculino,11006,3
18,1,ingenieria,masculino,12196,5
26,3,diseño,femenino,12093,5
20,1,administracion,femenino,12910,3
18,5,diseño,masculino,13539,4
22,4,sistemas,femenino,178364,5
19,4,sistemas,masculino,17135,1
28,6,administracion,masculino,12776,5
23,4,arquitectura,femenino,13058,4
21,6,sistemas,masculino,14956,5
23,4,arquitectura,masculino,11418,1
28,3,arquitectura,masculino,12988,5
20,1,derecho,masculino,14888,3
29,3,ingenieria,femenino,13499,4
21,6,ingenieria,femenino,178349,2
21,5,diseño,femenino,16311,4
26,3,sistemas,femenino,14538,4
19,5,diseño,masculino,15813,5
25,4,medicina,femenino,17177,5
22,4,diseño,femenino,13535,1
24,4,derecho,masculino,11338,3
22,5,derecho,femenino,12668,5
20,1,derecho,femenino,15825,2
25,1,sistemas,masculino,17255,5
25,3,diseño,masculino,17191,4
22,1,ingenieria,masculino,12772,2
27,6,administracion,masculino,14642,5
28,3,sistemas,femenino,14366,5
30,4,administracion,femenino,17120,5
26,4,arquitectura,femenino,12914,4
20,3,arquitectura,masculino,15006,4
29,6,arquitectura,masculino,14752,1
19,5,arquitectura,femenino,11470,2
25,1,medicina,masculino,12256,3
18,3,arquitectura,femenino,12450,5
21,1,ingenieria,femenino,12388,3
18,6,arquitectura,femenino,17228,4
22,6,sistemas,masculino,11666,4
22,1,ingenieria,masculino,17122,3
29,1,diseño,masculino,11420,3
26,5,sistemas,masculino,12127,3
20,2,medicina,masculino,15409,2
29,5,arquitectura,masculino,12728,4
26,5,diseño,masculino,13200,3
29,5,arquitectura,masculino,178364,4
23,4,ingenieria,femenino,17185,4
23,5,diseño,masculino,13128,1
26,1,derecho,masculino,13202,4
20,4,arquitectura,masculino,12402,2
28,2,medicina,masculino,17228,3
24,1,ingenieria,masculino,11938,4
25,6,medicina,femenino,11961,4
19,6,arquitectura,femenino,17201,3
23,4,sistemas,femenino,14446,4
22,3,administracion,masculino,12706,1
24,6,derecho,masculino,178345,5
27,3,sistemas,masculino,11007,1
28,4,arquitectura,masculino,14087,5
21,5,arquitectura,femenino,17201,4
27,6,sistemas,masculino,11239,1
22,3,derecho,masculino,11662,4
23,3,medicina,masculino,15409,1
21,2,ingenieria,femenino,11423,3
30,2,arquitectura,femenino,15006,4
19,1,derecho,masculino,11634,5
26,5,arquitectura,femenino,15328,1
23,4,ingenieria,masculino,11320,2
27,3,arquitectura,femenino,14195,5
21,4,administracion,masculino,12694,3
18,4,arquitectura,femenino,14482,5
24,6,derecho,masculino,11558,4
29,5,ingenieria,femenino,17202,3
21,5,administracion,masculino,11472,3
28,6,medicina,masculino,13775,2
30,4,arquitectura,masculino,14456,3
23,4,diseño,femenino,12101,4
26,5,derecho,masculino,16275,5
28,6,medicina,femenino,12988,4
28,4,diseño,masculino,12786,4
19,4,derecho,femenino,13194,5
22,2,sistemas,masculino,13214,2
21,1,sistemas,femenino,15997,5
29,3,administracion,masculino,11410,2
29,6,ingenieria,femenino,12460,4
27,3,ingenieria,femenino,17180,4
28,3,diseño,masculino,15743,2
22,6,medicina,masculino,11003,4
26,6,sistemas,femenino,11000,4
26,4,ingenieria,masculino,11410,5
26,5,derecho,femenino,15092,5
18,5,diseño,masculino,14366,1
24,5,medicina,masculino,178315,5
23,1,ingenieria,femenino,11424,3
29,2,arquitectura,masculino,11023,5
30,6,arquitectura,femenino,13621,3
22,1,derecho,masculino,12766,4
28,1,derecho,masculino,15178,5
23,4,medicina,femenino,17827,5
30,6,arquitectura,masculino,11670,5
21,1,sistemas,masculino,11634,3
21,3,ingenieria,femenino,17197,3
18,4,medicina,masculino,12726,4
21,4,derecho,masculino,12434,3
20,4,sistemas,femenino,12420,4
23,5,administracion,femenino,12696,5
18,3,derecho,masculino,17208,3
22,4,sistemas,femenino,178330,5
30,6,arquitectura,femenino,13190,3
20,2,medicina,femenino,12057,5
18,4,ingenieria,masculino,12770,4
18,1,diseño,femenino,178311,5
25,2,sistemas,femenino,17218,4
28,6,administracion,femenino,178313,1
24,1,diseño,femenino,13861,3
30,5,derecho,masculino,11009,4
20,4,medicina,masculino,17197,5
20,2,ingenieria,femenino,11375,4
22,4,sistemas,femenino,12057,4
27,3,derecho,femenino,13751,4
21,2,derecho,femenino,17204,3
30,1,arquitectura,masculino,12434,3
24,1,arquitectura,femenino,17176,1
20,3,administracion,femenino,15515,4
23,3,administracion,femenino,17222,5
29,6,administracion,masculino,11326,5
18,5,medicina,masculino,15330,3
28,5,ingenieria,femenino,17222,5
30,6,ingenieria,femenino,12436,5
25,5,sistemas,femenino,12442,5
26,4,derecho,masculino,14456,2
24,3,administracion,masculino,13202,4
22,2,arquitectura,femenino,11634,5
18,1,administracion,femenino,16041,5
29,2,administracion,masculino,14167,4
20,4,diseño,femenino,17827,5
23,5,sistemas,femenino,16986,4
27,6,administracion,femenino,11580,4
26,2,ingenieria,femenino,13020,4
30,5,arquitectura,femenino,11003,4
30,4,medicina,femenino,12782,5
19,6,diseño,masculino,12446,2
25,2,sistemas,masculino,12158,5
20,4,arquitectura,femenino,12158,4
24,1,diseño,masculino,17205,5
27,6,sistemas,femenino,178370,2
27,1,arquitectura,femenino,12704,3
25,5,derecho,masculino,14466,3
24,1,sistemas,masculino,17206,4
18,2,ingenieria,masculino,178334,4
27,2,arquitectura,masculino,17248,4
28,6,medicina,masculino,13194,1
18,1,ingenieria,femenino,13058,2
21,2,sistemas,femenino,12436,3
22,4,sistemas,masculino,13206,1
30,6,diseño,femenino,11224,4
18,1,ingenieria,femenino,12093,3
28,6,administracion,masculino,178344,4
22,6,administracion,masculino,11666,2
29,2,medicina,masculino,15933,4
18,1,administracion,masculino,13058,2
20,6,diseño,masculino,12572,5
29,2,administracion,masculino,16250,3
22,5,medicina,femenino,13847,4
21,6,sistemas,femenino,13128,1
19,2,diseño,femenino,11462,3
18,6,medicina,masculino,17209,5
23,3,administracion,femenino,12910,4
25,6,sistemas,femenino,11542,4
28,6,derecho,femenino,11666,3
22,5,arquitectura,masculino,178363,4
22,1,sistemas,masculino,16178,5
23,6,derecho,femenino,12674,1
19,6,derecho,masculino,17206,3
29,2,arquitectura,masculino,11476,4
25,5,derecho,masculino,17193,3
28,3,diseño,masculino,11003,4
18,3,medicina,masculino,178359,3
25,6,diseño,masculino,13198,5
19,1,diseño,masculino,12101,1
18,5,sistemas,masculino,17215,5
22,6,administracion,femenino,17215,3
23,5,medicina,femenino,11002,2
30,1,ingenieria,femenino,17207,4
18,6,derecho,femenino,13328,1
27,4,administracion,masculino,12370,5
24,5,sistemas,masculino,178363,4
21,6,medicina,masculino,17835,5
19,5,administracion,femenino,12748,1
30,3,ingenieria,masculino,14378,4
28,3,ingenieria,femenino,13222,4
20,2,sistemas,femenino,17108,2
21,3,diseño,masculino,11242,4
27,4,diseño,masculino,16041,5
25,6,diseño,masculino,11690,3
29,1,derecho,femenino,15761,1
28,3,medicina,femenino,11000,1
23,3,derecho,femenino,11566,4
24,5,derecho,femenino,12916,5
24,4,derecho,femenino,11001,4
22,5,derecho,masculino,13938,4
22,2,sistemas,femenino,14087,4
19,3,administracion,femenino,11060,3
24,3,sistemas,masculino,13198,4
23,2,arquitectura,femenino,15086,2
23,1,ingenieria,femenino,16951,3
21,3,diseño,masculino,11993,5
27,6,arquitectura,femenino,17203,3
21,2,ingenieria,femenino,11938,5
20,3,ingenieria,femenino,178350,3
28,6,ingenieria,masculino,12162,5
19,6,derecho,femenino,11255,5
28,3,ingenieria,masculino,12944,1
20,6,administracion,masculino,12724,5
28,4,administracion,masculino,12452,4
21,6,sistemas,masculino,12190,2
21,3,ingenieria,femenino,178358,5
25,5,administracion,masculino,15178,2
27,6,diseño,masculino,12734,5
26,1,sistemas,masculino,17210,2
23,4,medicina,masculino,13222,1
30,3,diseño,masculino,11422,5
24,3,sistemas,femenino,11129,5
20,5,diseño,femenino,17825,4
21,5,derecho,masculino,12954,4
21,5,arquitectura,masculino,11580,1
26,5,sistemas,femenino,14482,5
24,1,arquitectura,femenino,12820,3
25,4,diseño,femenino,12071,5
20,5,derecho,femenino,17217,4
23,1,sistemas,masculino,17830,2
28,3,diseño,masculino,11963,5
19,2,sistemas,femenino,11983,4
19,4,sistemas,femenino,178346,3
28,2,derecho,masculino,17246,3
19,3,arquitectura,femenino,15941,4
26,1,ingenieria,femenino,15178,2
20,6,arquitectura,femenino,14956,4
18,2,medicina,masculino,17135,3
18,5,arquitectura,masculino,12718,4
27,4,medicina,masculino,17830,3
29,2,derecho,femenino,12916,5
30,2,medicina,femenino,14456,4
21,5,administracion,masculino,13837,4
19,2,arquitectura,masculino,12420,2
25,2,diseño,masculino,13499,3
27,1,administracion,femenino,11664,4
30,6,diseño,masculino,12446,5
23,1,diseño,masculino,11326,5
27,1,administracion,femenino,13072,4
18,6,administracion,femenino,11129,4
29,5,arquitectura,masculino,11004,4
18,3,derecho,femenino,12057,3
28,5,diseño,masculino,11382,3
19,6,medicina,femenino,12776,3
19,3,medicina,femenino,17219,2
20,6,diseño,femenino,11416,4
30,3,sistemas,femenino,178349,4
25,1,arquitectura,femenino,11124,4
19,5,medicina,masculino,14482,5
25,2,administracion,femenino,14095,5
29,4,diseño,masculino,16047,4
30,1,administracion,masculino,12071,5
18,2,arquitectura,femenino,15006,4
20,6,medicina,masculino,12446,5
28,2,diseño,femenino,17247,5
25,4,medicina,masculino,12720,4
24,1,medicina,masculino,11470,5
22,5,sistemas,femenino,12784,2
24,5,arquitectura,femenino,16984,3
23,5,diseño,femenino,178342,2
22,1,administracion,masculino,17248,2
18,1,administracion,femenino,17208,2
28,5,diseño,masculino,15266,3
28,2,diseño,femenino,17178,4
26,6,ingenieria,femenino,13058,4
25,3,ingenieria,femenino,12630,4
28,5,diseño,masculino,13020,5
24,3,derecho,femenino,17837,5
18,1,administracion,masculino,14594,5
18,3,medicina,femenino,13861,5
24,4,sistemas,masculino,12442,5
24,4,administracion,femenino,17249,3
19,2,administracion,femenino,12734,5
24,3,administracion,masculino,12954,5
24,2,diseño,masculino,14978,5
26,3,administracion,femenino,11368,2
21,2,derecho,masculino,16992,5
30,2,ingenieria,femenino,13861,4
20,4,diseño,masculino,12910,2
27,1,diseño,femenino,12188,1
24,4,sistemas,femenino,16987,3
23,4,derecho,masculino,11129,2
24,3,derecho,femenino,12420,3
24,6,sistemas,femenino,12736,3
29,4,diseño,femenino,11001,4
19,4,arquitectura,femenino,13395,5
25,5,arquitectura,femenino,11382,3
26,1,diseño,femenino,11021,5
22,4,ingenieria,femenino,11007,4
21,1,administracion,femenino,17190,1
30,4,sistemas,masculino,11288,4
27,3,arquitectura,masculino,17239,5
23,6,administracion,femenino,17187,5
30,4,derecho,femenino,16047,3
18,1,medicina,masculino,11320,4
27,1,medicina,femenino,17193,4
18,3,arquitectura,masculino,16967,5
25,6,arquitectura,femenino,13751,2
22,6,sistemas,femenino,17196,3
22,1,administracion,masculino,12196,4
18,5,ingenieria,masculino,17035,5
23,6,diseño,femenino,17177,5
18,5,sistemas,femenino,178313,4
19,6,diseño,masculino,15691,2
20,5,administracion,femenino,17246,3
28,6,medicina,femenino,11324,4
25,2,administracion,masculino,15184,1
28,3,administracion,masculino,17192,3
19,1,medicina,masculino,11060,4
23,3,administracion,femenino,15330,2
30,6,diseño,masculino,15266,4
30,5,sistemas,femenino,11408,4
23,1,diseño,masculino,16196,5
29,2,derecho,masculino,17201,2
26,6,diseño,femenino,14608,5
21,2,medicina,masculino,17830,1
19,6,administracion,masculino,11001,3
26,2,derecho,masculino,17027,1
29,3,ingenieria,masculino,17015,4
24,5,medicina,masculino,17266,4
30,1,sistemas,masculino,15691,1
23,2,diseño,femenino,17230,5
26,6,ingenieria,femenino,17193,3
22,1,administracion,masculino,15092,2
27,5,medicina,femenino,17208,2
24,4,administracion,femenino,17213,3
23,1,derecho,femenino,11989,3
21,4,diseño,femenino,15178,2
28,2,medicina,femenino,17249,4
27,2,administracion,femenino,11326,5
30,5,administracion,masculino,17186,4
21,1,diseño,masculino,178347,2
18,6,ingenieria,femenino,17256,5
30,2,medicina,masculino,17217,5
28,5,ingenieria,femenino,13751,3
30,1,administracion,femenino,12772,4
30,6,sistemas,femenino,13222,2
22,1,ingenieria,masculino,16031,3
24,4,ingenieria,masculino,178333,4
24,2,arquitectura,femenino,16992,5
23,4,sistemas,femenino,11046,4
30,3,diseño,femenino,12091,5
23,6,ingenieria,masculino,15092,5
22,2,diseño,femenino,15933,4
25,2,administracion,masculino,14842,4
24,1,sistemas,femenino,17196,3
21,4,administracion,femenino,11324,5
21,1,diseño,femenino,11938,4
22,3,sistemas,femenino,11009,5
29,4,arquitectura,femenino,12089,1
22,5,medicina,femenino,13971,5
18,6,derecho,femenino,13200,4
29,5,diseño,masculino,12734,5
26,4,sistemas,masculino,178350,3
25,3,administracion,femenino,16031,3
19,5,ingenieria,femenino,178358,5
30,3,administracion,femenino,11470,3
21,1,derecho,masculino,14782,5
24,5,medicina,masculino,12130,4
25,4,administracion,masculino,11002,4
28,1,ingenieria,femenino,11580,5
30,2,administracion,masculino,17248,5
28,6,administracion,femenino,12820,4
30,5,sistemas,femenino,13056,5
18,3,ingenieria,masculino,14209,5
27,6,derecho,femenino,14446,1
20,6,arquitectura,femenino,12528,4
21,3,medicina,masculino,11003,3
20,2,diseño,femenino,11959,1
22,4,ingenieria,masculino,14602,4
25,4,administracion,femenino,17825,1
26,1,diseño,femenino,17188,5
22,2,diseño,femenino,14378,5
20,2,arquitectura,masculino,12782,5
25,2,administracion,masculino,12800,4
24,5,administracion,femenino,17207,4
25,1,derecho,masculino,16178,2
22,3,administracion,masculino,17246,4
18,2,arquitectura,masculino,13214,4
26,6,medicina,femenino,12362,2
24,6,diseño,masculino,14538,4
25,2,medicina,masculino,15409,3
25,3,sistemas,femenino,13971,5
23,5,sistemas,femenino,17826,4
29,4,ingenieria,femenino,12097,5
29,6,derecho,masculino,178359,1
28,5,ingenieria,masculino,17035,4
23,4,arquitectura,femenino,17196,5
30,6,administracion,femenino,13675,4
21,2,ingenieria,femenino,11580,5
24,2,medicina,masculino,17836,1
29,2,diseño,masculino,15106,5
18,4,arquitectura,masculino,12089,3
29,3,derecho,masculino,15853,3
19,1,ingenieria,masculino,12690,3
19,2,derecho,femenino,14888,1
26,5,derecho,masculino,17835,5
19,1,sistemas,masculino,16047,4
25,5,ingenieria,femenino,15182,4
20,6,arquitectura,femenino,11007,5
22,6,medicina,masculino,17252,4
29,2,derecho,masculino,12856,4
25,4,administracion,femenino,13847,2
25,1,ingenieria,femenino,14610,5
21,1,arquitectura,femenino,17192,4
21,1,arquitectura,femenino,17837,5
18,3,derecho,femenino,17241,4
24,4,diseño,femenino,17829,4
19,4,arquitectura,femenino,16990,5
20,5,diseño,masculino,14594,3
21,2,diseño,masculino,16942,3
21,4,diseño,masculino,11938,1
19,6,diseño,masculino,11938,3
29,5,diseño,masculino,178311,3
29,2,ingenieria,femenino,12738,4
19,1,ingenieria,masculino,17122,3
27,4,derecho,femenino,11662,5
30,3,ingenieria,femenino,11417,5
21,1,derecho,masculino,15511,5
22,6,administracion,femenino,13072,2
23,4,sistemas,femenino,16178,4
20,2,derecho,masculino,17241,4
22,6,medicina,masculino,12162,1
26,5,arquitectura,masculino,13775,4
21,5,medicina,femenino,12402,4
24,4,sistemas,femenino,178307,4
19,6,medicina,femenino,17187,3
29,3,ingenieria,masculino,14860,4
21,1,administracion,femenino,11476,4
27,6,medicina,masculino,178316,4
29,3,derecho,femenino,12774,4
26,4,arquitectura,masculino,13377,5
25,1,ingenieria,masculino,11004,4
27,6,administracion,femenino,12196,4
30,6,medicina,masculino,16995,4
25,5,arquitectura,femenino,13751,2
18,4,diseño,femenino,11524,3
23,4,arquitectura,femenino,11664,4
30,4,arquitectura,masculino,13499,4
18,1,arquitectura,masculino,17266,5
21,4,arquitectura,femenino,11844,4
22,2,derecho,masculino,13501,3
27,5,sistemas,femenino,17044,4
21,4,arquitectura,masculino,17209,2
25,5,administracion,masculino,15853,2
24,6,derecho,femenino,178310,1
20,5,administracion,femenino,12768,5
25,3,sistemas,femenino,12256,2
20,2,arquitectura,femenino,11120,2
23,5,sistemas,masculino,178338,4
19,3,sistemas,femenino,13196,5
28,6,derecho,femenino,13056,1
25,4,ingenieria,femenino,13190,1
21,2,arquitectura,masculino,16967,3
24,1,ingenieria,femenino,178360,4
28,6,sistemas,femenino,12704,4
21,1,diseño,masculino,11666,5
20,3,ingenieria,femenino,16987,5
25,4,administracion,masculino,11251,1
19,3,diseño,masculino,17828,4
23,6,medicina,femenino,15184,5
29,3,diseño,femenino,13751,2
20,1,administracion,femenino,17835,5
20,3,arquitectura,masculino,15813,4
21,3,ingenieria,masculino,12446,1
30,1,medicina,femenino,13194,3
23,4,ingenieria,masculino,11528,2
18,3,medicina,femenino,16262,4
24,6,arquitectura,femenino,178371,1
30,1,ingenieria,femenino,12698,2
29,2,medicina,masculino,17015,5
19,4,derecho,masculino,12954,4
25,4,administracion,masculino,14608,1
24,5,diseño,femenino,16987,3
24,6,administracion,masculino,178348,4
29,2,sistemas,masculino,15933,5
19,2,ingenieria,femenino,17208,5
19,2,medicina,masculino,16311,4
21,1,administracion,femenino,12101,5
26,6,diseño,masculino,17114,3
30,5,medicina,femenino,17206,5
19,5,diseño,femenino,11390,1
24,5,arquitectura,femenino,14978,3
29,1,diseño,masculino,11542,5
19,2,ingenieria,femenino,13190,4
26,4,arquitectura,masculino,15933,2
21,2,diseño,masculino,11872,4
22,2,medicina,femenino,15330,5
28,3,medicina,femenino,11983,5
26,2,ingenieria,femenino,17214,4
18,6,administracion,masculino,17202,1
25,6,diseño,masculino,178359,5
25,3,sistemas,femenino,12093,2
29,4,diseño,masculino,12670,2
20,6,medicina,masculino,17191,2
19,3,derecho,masculino,178341,4
25,5,sistemas,femenino,12444,3
20,3,diseño,masculino,13020,4
21,2,diseño,masculino,17250,4
27,3,administracion,masculino,12444,3
29,5,medicina,masculino,13200,5
24,2,medicina,femenino,17215,4
23,3,medicina,femenino,15082,5
22,6,sistemas,masculino,11423,1
30,2,sistemas,femenino,13938,3
30,6,arquitectura,masculino,15403,4
18,6,sistemas,masculino,11472,5
22,4,diseño,masculino,12768,5
28,5,sistemas,femenino,17218,5
23,1,administracion,masculino,12308,4
29,1,sistemas,femenino,17266,5
19,4,medicina,masculino,14366,5
23,2,ingenieria,femenino,11991,4
24,3,arquitectura,femenino,15941,4
18,6,ingenieria,femenino,17246,5
28,5,derecho,masculino,16031,2
20,5,medicina,masculino,13328,5
27,2,sistemas,femenino,17214,4
25,5,derecho,femenino,17202,3
22,3,arquitectura,masculino,11005,2
22,4,ingenieria,femenino,14602,3
19,5,diseño,femenino,11666,3
28,6,ingenieria,femenino,17267,2
22,5,derecho,femenino,17828,4
26,2,administracion,masculino,11872,4
25,3,arquitectura,masculino,12702,5
28,3,derecho,masculino,11326,2
26,3,ingenieria,femenino,11419,5
28,4,ingenieria,femenino,17185,3
18,5,arquitectura,masculino,11844,4
29,2,sistemas,femenino,15853,5
24,2,ingenieria,femenino,14608,2
20,3,medicina,masculino,17248,1
24,2,derecho,masculino,13056,2
24,2,administracion,femenino,13328,5
24,4,administracion,femenino,17217,5
27,3,administracion,femenino,14782,5
24,6,arquitectura,femenino,11959,1
20,1,arquitectura,masculino,17198,1
23,4,ingenieria,masculino,12720,3
25,4,arquitectura,masculino,178334,1
24,4,arquitectura,femenino,14195,4
25,1,administracion,masculino,16275,2
23,3,administracion,femenino,13395,3
30,5,sistemas,femenino,15254,1
28,4,diseño,masculino,13058,3
27,3,medicina,femenino,178352,3
24,2,medicina,masculino,17182,4
26,2,sistemas,femenino,178360,3
19,4,sistemas,femenino,15226,2
25,1,administracion,masculino,15761,5
